Date,High,Low,Open,Close,Volume,Adj Close
2012-11-19,16.660551071166992,16.327051162719727,16.33128547668457,16.642868041992188,95083064.0,16.642868041992188
2012-11-20,16.886703491210938,16.552207946777344,16.675247192382812,16.686704635620117,83861158.0,16.686704635620117
2012-11-21,16.682470321655273,16.448347091674805,16.662296295166016,16.58458709716797,84804682.0,16.58458709716797
2012-11-23,16.687450408935547,16.590314865112305,16.686704635620117,16.636890411376953,37038310.0,16.636890411376953
2012-11-26,16.61273193359375,16.413976669311523,16.598783493041992,16.46702766418457,88514535.0,16.46702766418457
2012-11-27,16.81198501586914,16.388572692871094,16.44261932373047,16.705135345458984,100724129.0,16.705135345458984
2012-11-28,17.058809280395508,16.5352725982666,16.63788604736328,17.027925491333008,122136087.0,17.027925491333008
2012-11-29,17.2827205657959,16.986331939697266,17.130290985107422,17.23265838623047,111476280.0,17.23265838623047
2012-11-30,17.41522216796875,17.078237533569336,17.218212127685547,17.394052505493164,127018318.0,17.394052505493164
2012-12-03,17.581350326538086,17.28795051574707,17.490442276000977,17.316343307495117,88028721.0,17.316343307495117
2012-12-04,17.32282066345215,17.0784854888916,17.310117721557617,17.211238861083984,79966615.0,17.211238861083984
2012-12-05,17.297664642333984,16.994550704956055,17.239133834838867,17.131288528442383,74775229.0,17.131288528442383
2012-12-06,17.32530975341797,17.048847198486328,17.125558853149414,17.213729858398438,58711242.0,17.213729858398438
2012-12-07,17.35694122314453,16.99679183959961,17.310117721557617,17.04137420654297,77059760.0,17.04137420654297
2012-12-10,17.226680755615234,17.030914306640625,17.070764541625977,17.07151222229004,54872909.0,17.07151222229004
2012-12-11,17.482471466064453,17.12879753112793,17.185583114624023,17.35694122314453,107906951.0,17.35694122314453
2012-12-12,17.52207374572754,17.272258758544922,17.41547393798828,17.373878479003906,97403730.0,17.373878479003906
2012-12-13,17.844863891601562,17.423442840576172,17.83116340637207,17.50189971923828,138312493.0,17.50189971923828
2012-12-14,17.62942123413086,17.39554786682129,17.413978576660156,17.48346710205078,85523366.0,17.48346710205078
2012-12-17,17.98060417175293,17.534774780273438,17.571636199951172,17.952211380004883,121871097.0,17.952211380004883
2012-12-18,18.159433364868164,17.80949592590332,17.848100662231445,17.959434509277344,120646524.0,17.959434509277344
2012-12-19,18.007503509521484,17.850093841552734,17.95046615600586,17.935522079467773,77031655.0,17.935522079467773
2012-12-20,18.048599243164062,17.857315063476562,18.013978958129883,17.99156379699707,66528434.0,17.99156379699707
2012-12-21,17.90339469909668,17.69666862487793,17.782596588134766,17.82394027709961,141568653.0,17.82394027709961
2012-12-24,17.812734603881836,17.620702743530273,17.796045303344727,17.6712646484375,33762076.0,17.6712646484375
2012-12-26,17.755447387695312,17.49467658996582,17.63564682006836,17.65557289123535,47473277.0,17.65557289123535
2012-12-27,17.65482521057129,17.4000301361084,17.612483978271484,17.591312408447266,66142994.0,17.591312408447266
2012-12-28,17.60675621032715,17.434900283813477,17.476743698120117,17.434900283813477,56290202.0,17.434900283813477
2012-12-31,17.697914123535156,17.335023880004883,17.434650421142578,17.61846160888672,80195470.0,17.61846160888672
2013-01-02,18.10713005065918,17.84685516357422,17.918338775634766,18.013729095458984,102033017.0,18.013729095458984
2013-01-03,18.22991943359375,17.950716018676758,18.055572509765625,18.02419090270996,93075567.0,18.02419090270996
2013-01-04,18.467529296875,18.124067306518555,18.16541290283203,18.380355834960938,110954331.0,18.380355834960938
2013-01-07,18.41547393798828,18.19629669189453,18.317590713500977,18.30015754699707,66476239.0,18.30015754699707
2013-01-08,18.338762283325195,18.043119430541992,18.319833755493164,18.264041900634766,67295297.0,18.264041900634766
2013-01-09,18.389820098876953,18.14698028564453,18.238388061523438,18.384092330932617,81291563.0,18.384092330932617
2013-01-10,18.555450439453125,18.269023895263672,18.501401901245117,18.467777252197266,73703226.0,18.467777252197266
2013-01-11,18.491439819335938,18.338762283325195,18.480730056762695,18.430667877197266,51600690.0,18.430667877197266
2013-01-14,18.48571014404297,17.991313934326172,18.3561954498291,18.013729095458984,114985384.0,18.013729095458984
2013-01-15,18.30638313293457,17.736021041870117,17.916095733642578,18.055572509765625,157696879.0,18.055572509765625
2013-01-16,18.040878295898438,17.775123596191406,17.9925594329834,17.8129825592041,81239368.0,17.8129825592041
2013-01-17,17.923816680908203,17.709121704101562,17.875747680664062,17.716594696044922,88791570.0,17.716594696044922
2013-01-18,17.752708435058594,17.467775344848633,17.69268226623535,17.546979904174805,129555794.0,17.546979904174805
2013-01-22,17.567651748657227,17.323068618774414,17.550716400146484,17.506132125854492,152264594.0,17.506132125854492
2013-01-23,18.655075073242188,18.326059341430664,18.33104133605957,18.46827507019043,237249950.0,18.46827507019043
2013-01-24,18.850095748901367,18.443618774414062,18.461801528930664,18.784839630126953,135815168.0,18.784839630126953
2013-01-25,18.891191482543945,18.686208724975586,18.699161529541016,18.771390914916992,89369729.0,18.771390914916992
2013-01-28,18.819459915161133,18.627429962158203,18.723819732666016,18.698165893554688,65327951.0,18.698165893554688
2013-01-29,18.853084564208984,18.59380531311035,18.599035263061523,18.771638870239258,70145942.0,18.771638870239258
2013-01-30,18.95271110534668,18.752460479736328,18.773134231567383,18.775375366210938,69579828.0,18.775375366210938
2013-01-31,18.869770050048828,18.686208724975586,18.692684173583984,18.821701049804688,65613015.0,18.821701049804688
