Date,High,Low,Open,Close,Volume,Adj Close
2013-03-06,155369,154208,155000,155095,40700,155095
2013-03-07,155417,154683,155099,155210,46000,155210
2013-03-08,156186,154800,156186,155411,31900,155411
2013-03-11,156210,155200,155950,155978,58900,155978
2013-03-12,156225,153413,156200,154346,54500,154346
2013-03-13,155590,154547,154640,155431,44100,155431
2013-03-14,156455,155501,155900,155990,49600,155990
2013-03-15,155631,153500,155066,153500,156800,153500
2013-03-18,154251,152883,153300,153241,70200,153241
2013-03-19,154040,152028,153561,152571,60000,152571
2013-03-20,153825,152840,153200,153397,65900,153397
2013-03-21,153812,152682,153080,153000,40300,153000
2013-03-22,154009,152972,153040,153741,22000,153741
2013-03-25,154803,152900,154100,153784,28600,153784
2013-03-26,155708,154066,154120,155708,52400,155708
2013-03-27,155300,154050,155300,154630,22700,154630
2013-03-28,156634,154550,155000,156280,39900,156280
2013-04-01,156684,154744,155800,155253,30500,155253
2013-04-02,158180,155742,155999,157550,61800,157550
2013-04-03,158180,156080,158100,156400,48500,156400
2013-04-04,158330,156586,156740,157557,46600,157557
2013-04-05,156540,155044,155765,156330,48000,156330
2013-04-08,158000,155472,156580,158000,28400,158000
2013-04-09,158201,157183,158150,157570,19700,157570
2013-04-10,159500,157400,157802,159400,42800,159400
2013-04-11,160360,159180,159500,159935,49000,159935
2013-04-12,160525,159461,159650,160525,31100,160525
2013-04-15,161046,156693,160000,157000,61600,157000
2013-04-16,161175,157775,158159,161000,55300,161000
2013-04-17,159650,156554,159600,157700,45300,157700
2013-04-18,157565,154145,157450,154526,41300,154526
2013-04-19,158170,154800,155800,157861,58600,157861
2013-04-22,158490,156230,158200,157342,31000,157342
2013-04-23,160000,158000,158000,159980,47100,159980
2013-04-24,160465,159600,159999,159950,34900,159950
2013-04-25,161969,160339,160460,161025,55500,161025
2013-04-26,161835,159760,161295,160618,45600,160618
2013-04-29,160900,159700,160800,159700,39400,159700
2013-04-30,159950,158450,159899,159000,54100,159000
2013-05-01,160545,159100,159360,159699,54900,159699
2013-05-02,160908,159632,159878,160857,35900,160857
2013-05-03,163771,162345,162350,162904,45000,162904
2013-05-06,166869,164250,166800,164990,71600,164990
2013-05-07,165599,164236,165599,164690,36100,164690
2013-05-08,166273,164150,164901,166273,71900,166273
2013-05-09,166866,165505,166098,166100,29500,166100
2013-05-10,167780,166300,166300,167780,53700,167780
2013-05-13,168500,167133,168207,167380,61900,167380
2013-05-14,169267,167802,168150,169267,55000,169267
2013-05-15,169475,168205,168728,168940,68900,168940
2013-05-16,168700,166944,168700,167303,57900,167303
2013-05-17,169558,167608,168483,169400,78700,169400
2013-05-20,170250,168959,169400,169200,39700,169200
2013-05-21,170000,168844,169700,169189,41700,169189
2013-05-22,170060,166638,169100,167600,72500,167600
2013-05-23,167500,164243,165320,166980,59300,166980
2013-05-24,166137,164940,166137,166020,47800,166020
2013-05-28,168679,167673,168357,168400,54700,168400
2013-05-29,169948,167139,167799,169402,36800,169402
2013-05-30,172440,170000,170000,172200,71800,172200
2013-05-31,172450,170801,172450,171300,39400,171300
2013-06-03,172000,169607,171900,170911,47400,170911
2013-06-04,170900,169360,170703,169850,59800,169850
2013-06-05,169800,166600,169800,167400,66100,167400
2013-06-06,169877,166760,167275,169877,47900,169877
2013-06-07,173256,170351,170351,172900,82000,172900
2013-06-10,173810,172191,173750,172875,42900,172875
2013-06-11,171394,170000,171175,170150,42000,170150
2013-06-12,171580,168996,170823,169195,37600,169195
2013-06-13,172604,168494,169120,172604,41600,172604
2013-06-14,172613,171000,172400,171259,21900,171259
2013-06-17,173332,170850,172280,172710,71400,172710
2013-06-18,173308,172295,172774,172581,55400,172581
2013-06-19,173399,170952,172700,170952,38800,170952
2013-06-20,170749,166485,169663,167900,81600,167900
2013-06-21,169705,166925,168953,168200,54200,168200
2013-06-24,168285,164548,167999,166439,49800,166439
2013-06-25,168420,166514,167483,168314,41900,168314
2013-06-26,170200,168502,169704,169360,49100,169360
2013-06-27,170550,169326,170254,169326,31700,169326
2013-06-28,169294,167639,169294,168600,46800,168600
2013-07-01,170681,169000,169200,169622,33000,169622
2013-07-02,170000,168248,169800,168799,31000,168799
2013-07-03,169009,167520,168140,168976,13800,168976
2013-07-05,172360,169900,169900,172201,50200,172201
2013-07-08,173745,172205,172900,172500,41700,172500
2013-07-09,173839,172700,173480,173741,48200,173741
2013-07-10,173700,171904,173700,172605,31100,172605
2013-07-11,176000,173330,173899,175644,68800,175644
2013-07-12,175792,174909,175199,175505,27500,175505
2013-07-15,176170,175278,175743,175877,21100,175877
2013-07-16,176982,175637,176240,175849,21300,175849
2013-07-17,177112,176269,176451,176341,26100,176341
2013-07-18,177678,176951,176951,177678,46900,177678
2013-07-19,178533,177206,177678,178275,17400,178275
2013-07-22,178900,177856,178900,178223,21100,178223
2013-07-23,178646,177234,178646,177249,39100,177249
2013-07-24,178000,174000,177822,174581,43000,174581
2013-07-25,176150,173402,174200,175441,34000,175441
2013-07-26,175926,173487,175130,175926,24800,175926
2013-07-29,176752,173980,175600,174505,300,174505
2013-07-30,175620,173491,175450,173566,300,173566
2013-07-31,175259,173897,174300,173900,400,173900
2013-08-01,177604,175000,175600,175700,900,175700
2013-08-02,176665,175211,176200,176500,600,176500
2013-08-05,178547,176797,178520,177300,400,177300
2013-08-06,177539,175943,176900,176855,400,176855
2013-08-07,176400,174811,176400,175200,300,175200
2013-08-08,176778,175033,176277,176551,300,176551
2013-08-09,176500,174865,176200,175100,200,175100
2013-08-12,175960,174192,174500,175748,300,175748
2013-08-13,176447,174777,176000,175725,300,175725
2013-08-14,175831,174755,175800,174755,300,174755
2013-08-15,174296,171998,174010,172799,600,172799
2013-08-16,173500,171550,172050,173122,300,173122
2013-08-19,173153,171500,172620,171501,200,171501
2013-08-20,173000,171357,171575,173000,300,173000
2013-08-21,172657,170440,172533,170800,300,170800
2013-08-22,173000,171180,171550,172206,500,172206
2013-08-23,172699,171161,172699,171320,300,171320
2013-08-26,172360,170800,171840,171000,500,171000
2013-08-27,170200,167000,170000,167350,600,167350
2013-08-28,169323,166885,167000,168585,300,168585
2013-08-29,170454,167834,168220,168050,200,168050
2013-08-30,168226,166367,168226,167050,300,167050
2013-09-03,169299,167300,168333,167993,500,167993
2013-09-04,168677,167200,168100,168259,300,168259
2013-09-05,168948,168000,168198,168240,300,168240
2013-09-06,168764,166168,168400,167565,300,167565
2013-09-09,169000,167265,168000,168880,500,168880
2013-09-10,170684,169320,169846,170489,500,170489
2013-09-11,171361,170108,170500,171340,500,171340
2013-09-12,171086,169660,170650,170000,400,170000
2013-09-13,170456,169508,170000,170155,200,170155
2013-09-16,172600,171344,171450,172500,500,172500
2013-09-17,173863,172601,172660,173299,300,173299
2013-09-18,175526,172630,173224,175005,900,175005
2013-09-19,176600,174980,175700,175825,1000,175825
2013-09-20,176783,175000,176200,175000,800,175000
2013-09-23,175300,172800,175150,173539,400,173539
2013-09-24,173849,172316,173849,172500,300,172500
2013-09-25,173990,172435,172550,173368,300,173368
2013-09-26,174582,172616,173499,173600,300,173600
2013-09-27,172990,171772,172990,172210,400,172210
2013-09-30,171131,169780,170605,170410,400,170410
2013-10-01,171602,170200,170438,171028,400,171028
2013-10-02,171506,169855,170101,171500,500,171500
2013-10-03,171100,169255,171100,169995,600,169995
2013-10-04,171496,170085,170400,170743,400,170743
2013-10-07,170600,168580,169609,169455,600,169455
2013-10-08,169883,167380,169720,167452,600,167452
2013-10-09,168520,166510,168075,168205,400,168205
2013-10-10,172485,169620,169799,172485,500,172485
2013-10-11,173638,171596,172275,173605,900,173605
2013-10-14,174200,171750,172006,174200,600,174200
2013-10-15,173970,171799,173970,171920,400,171920
2013-10-16,175100,172572,172620,174872,400,174872
2013-10-17,175862,174100,174541,175286,400,175286
2013-10-18,176300,175262,176000,175400,300,175400
2013-10-21,175400,174700,175400,175120,300,175120
2013-10-22,176360,175570,176000,176140,600,176140
2013-10-23,176140,174455,175794,174600,300,174600
2013-10-24,175928,174943,175231,175021,300,175021
2013-10-25,175615,174802,175021,175435,400,175435
2013-10-28,175763,175039,175350,175400,400,175400
2013-10-29,176110,175148,175200,175991,400,175991
2013-10-30,176465,174340,176188,174340,500,174340
2013-10-31,174500,172768,174250,172994,600,172994
2013-11-01,174000,172473,173220,173122,300,173122
2013-11-04,173929,171765,173749,172089,500,172089
2013-11-05,172605,171475,171750,171754,200,171754
2013-11-06,172875,171813,172875,172220,600,172220
2013-11-07,173005,170836,172700,171090,300,171090
2013-11-08,173766,170180,170809,173201,500,173201
2013-11-11,173995,172985,173900,173485,200,173485
2013-11-12,173089,171040,173060,171211,300,171211
2013-11-13,172260,170938,170953,172150,400,172150
2013-11-14,173400,172159,172499,173320,700,173320
2013-11-15,174443,173005,173500,174300,600,174300
2013-11-18,174725,173510,174601,173810,400,173810
2013-11-19,174310,173218,173520,173760,400,173760
2013-11-20,173763,171864,173626,172480,300,172480
2013-11-21,174740,172099,172920,174621,400,174621
2013-11-22,175908,174700,174848,174850,600,174850
2013-11-25,175856,173125,175675,173311,800,173311
2013-11-26,175241,173500,173500,174840,300,174840
2013-11-27,175385,173951,175000,174625,400,174625
2013-11-29,175430,174272,175320,174750,100,174750
2013-12-02,174870,172744,174500,172940,500,172940
2013-12-03,172440,171115,172220,172131,800,172131
2013-12-04,173500,171050,171050,173500,800,173500
2013-12-05,173400,172499,172655,173000,700,173000
2013-12-06,175000,173825,173980,174940,400,174940
2013-12-09,176140,175000,175275,175700,500,175700
2013-12-10,175631,173391,175494,173470,500,173470
2013-12-11,173620,171512,173500,171630,300,171630
2013-12-12,172555,171100,171511,171500,300,171500
2013-12-13,172300,171000,171500,171100,300,171100
2013-12-16,171937,170550,171525,171139,400,171139
2013-12-17,171151,170375,171080,170420,500,170420
2013-12-18,174270,170500,170611,174250,700,174250
2013-12-19,174850,173518,173980,174649,400,174649
2013-12-20,175600,174040,174440,175600,700,175600
2013-12-23,175898,174556,174850,175898,400,175898
2013-12-24,176063,175555,175898,176010,200,176010
2013-12-26,176900,175610,176000,176900,400,176900
2013-12-27,177320,176678,176720,177160,200,177160
2013-12-30,177685,176655,177600,177069,200,177069
2013-12-31,177950,176793,177000,177900,200,177900
2014-01-02,177792,176118,177500,176320,300,176320
2014-01-03,177070,176112,176297,176336,200,176336
2014-01-06,177199,174500,176720,174500,500,174500
2014-01-07,175480,174000,174588,174195,400,174195
2014-01-08,174440,172982,174440,173284,400,173284
2014-01-09,173812,172609,173760,172965,400,172965
2014-01-10,173600,171681,173600,172540,200,172540
2014-01-13,172906,170750,172900,170893,300,170893
2014-01-14,172308,170522,171221,172250,300,172250
2014-01-15,173730,172055,172680,173665,700,173665
2014-01-16,173999,172369,173900,172773,300,172773
2014-01-17,173263,172102,173050,172350,400,172350
2014-01-21,173100,171466,172950,172500,500,172500
2014-01-22,173800,172580,173100,172895,300,172895
2014-01-23,172330,170000,172330,170310,800,170310
2014-01-24,170000,168414,169676,168500,1200,168500
2014-01-27,168982,167632,168151,168210,1000,168210
2014-01-28,169720,168590,169050,169212,1000,169212
2014-01-29,168899,168000,168737,168748,600,168748
2014-01-30,170499,168120,169200,170450,500,170450
2014-01-31,169625,167638,168017,169511,700,169511
2014-02-03,169599,164510,169599,165265,1000,165265
2014-02-04,166030,164500,165700,164817,500,164817
2014-02-05,165150,163038,165150,164075,400,164075
2014-02-06,166160,164840,165300,166000,300,166000
2014-02-07,169166,166724,166724,169010,600,169010
2014-02-10,170124,168000,169700,169120,400,169120
2014-02-11,170975,168740,168875,170515,400,170515
2014-02-12,171420,169900,170900,170140,300,170140
2014-02-13,172223,169276,169760,172222,400,172222
2014-02-14,173833,171623,171970,172425,300,172425
2014-02-18,172999,171836,172999,172292,300,172292
2014-02-19,172186,170080,172100,170080,300,170080
2014-02-20,170392,168761,170000,169844,400,169844
2014-02-21,171095,169867,170000,170120,300,170120
2014-02-24,171077,169980,170226,170006,300,170006
2014-02-25,171240,169320,169601,170721,300,170721
2014-02-26,171332,169909,170800,170473,200,170473
2014-02-27,171798,169710,169806,171730,300,171730
2014-02-28,173717,171529,171960,173708,500,173708
2014-03-03,174997,172759,174100,174500,800,174500
2014-03-04,177989,175651,175651,177989,700,177989
2014-03-05,178750,177389,177489,178655,400,178655
2014-03-06,182214,179000,179449,182175,600,182175
2014-03-07,184355,182345,183199,183772,400,183772
2014-03-10,186400,183601,183999,186400,400,186400
2014-03-11,187490,185910,186925,187101,600,187101
2014-03-12,187832,186005,186498,187750,300,187750
2014-03-13,188852,185254,188150,185750,700,185750
2014-03-14,186507,183418,185825,183860,600,183860
2014-03-17,185790,184350,184350,185050,400,185050
2014-03-18,185400,183860,185400,184860,200,184860
2014-03-19,185489,182764,184860,183860,200,183860
2014-03-20,186742,183630,183999,186540,300,186540
2014-03-21,188598,187213,187925,187850,400,187850
2014-03-24,188380,186000,188014,186520,200,186520
2014-03-25,187647,185831,187647,186587,200,186587
2014-03-26,187472,184512,187190,184540,300,184540
2014-03-27,185735,184090,184950,185200,300,185200
2014-03-28,186433,183000,185800,185149,200,185149
2014-03-31,187400,186005,186005,187350,600,187350
2014-04-01,188000,186609,187500,187213,300,187213
2014-04-02,187280,186289,186700,186759,700,186759
2014-04-03,187024,185915,186608,186287,300,186287
2014-04-04,187925,185740,186715,185753,200,185753
2014-04-07,186133,184613,185351,184700,300,184700
2014-04-08,185735,183845,184700,184640,900,184640
2014-04-09,186121,184800,185400,185897,300,185897
2014-04-10,186984,183401,186300,183402,400,183402
2014-04-11,183735,182245,183000,182759,300,182759
2014-04-14,183700,181785,183500,183212,400,183212
2014-04-15,185870,183215,183900,185640,400,185640
2014-04-16,188984,186201,186201,188900,400,188900
2014-04-17,191506,188527,188880,190639,400,190639
2014-04-21,191475,189400,191475,189482,300,189482
2014-04-22,191031,188887,189499,190720,600,190720
2014-04-23,191880,190100,191475,190800,100,190800
2014-04-24,191833,189965,191500,190500,200,190500
2014-04-25,191315,189918,190480,190686,200,190686
2014-04-28,192399,189400,192399,191400,200,191400
2014-04-29,193098,191530,191530,192545,300,192545
2014-04-30,193789,192500,192799,193275,200,193275
2014-05-01,193800,192220,193295,193482,200,193482
2014-05-02,194530,191798,194020,192255,200,192255
2014-05-05,190979,189198,189800,189790,400,189790
2014-05-06,189346,186250,189102,187375,400,187375
2014-05-07,194670,188602,188724,191550,500,191550
2014-05-08,191375,189555,191375,190100,100,190100
2014-05-09,191035,188954,189500,190883,100,190883
2014-05-12,192320,190432,192300,191115,200,191115
2014-05-13,191826,190716,191500,191826,100,191826
2014-05-14,191900,191200,191200,191420,200,191420
2014-05-15,190860,189028,190860,189371,200,189371
2014-05-16,190400,188660,190400,190210,200,190210
2014-05-19,190746,189283,190000,190400,200,190400
2014-05-20,190550,188665,190550,189201,200,189201
2014-05-21,190366,189452,189499,189975,200,189975
2014-05-22,190737,189668,189668,190535,200,190535
2014-05-23,191000,189686,190751,190205,100,190205
2014-05-27,191649,190949,191140,191300,200,191300
2014-05-28,191800,191000,191280,191356,200,191356
2014-05-29,192300,190640,191065,192300,200,192300
2014-05-30,193000,191650,191650,192000,300,192000
2014-06-02,192522,191145,192300,191748,100,191748
2014-06-03,191632,190000,191000,190417,200,190417
2014-06-04,191357,190323,190725,190766,200,190766
2014-06-05,192309,190620,190620,192100,300,192100
2014-06-06,192908,192140,192380,192895,300,192895
2014-06-09,192878,191442,192800,191917,300,191917
2014-06-10,192420,191400,191575,192306,200,192306
2014-06-11,192658,191796,191938,192357,100,192357
2014-06-12,192720,190425,192623,190950,200,190950
2014-06-13,191266,188575,190950,189520,1200,189520
2014-06-16,189490,188721,189000,189250,300,189250
2014-06-17,189545,188493,189110,188990,300,188990
2014-06-18,190960,188220,188990,190675,500,190675
2014-06-19,191042,189899,191000,190491,300,190491
2014-06-20,191860,189789,191721,190500,400,190500
2014-06-23,190461,189477,190215,189900,300,189900
2014-06-24,191000,189624,189889,190171,300,190171
2014-06-25,190983,189733,190000,190660,200,190660
2014-06-26,190849,189232,190849,190576,300,190576
2014-06-27,191059,190050,190400,190559,100,190559
2014-06-30,190604,189799,190200,189900,100,189900
2014-07-01,191405,190100,190100,190500,200,190500
2014-07-02,191508,190333,190800,191499,200,191499
2014-07-03,193649,190900,191940,193600,200,193600
2014-07-07,193597,192333,193333,193000,200,193000
2014-07-08,193555,192295,192560,192400,300,192400
2014-07-09,193249,192502,192617,193040,200,193040
2014-07-10,193015,191799,191911,192500,200,192500
2014-07-11,193006,191945,192220,192900,100,192900
2014-07-14,193860,193030,193503,193380,200,193380
2014-07-15,193750,192000,193480,192776,200,192776
2014-07-16,193145,191849,193145,192072,100,192072
2014-07-17,192101,189696,191920,189811,200,189811
2014-07-18,192631,190555,190860,192487,200,192487
2014-07-21,193058,191554,191860,193030,100,193030
2014-07-22,193450,192339,193296,192640,200,192640
2014-07-23,192827,192140,192577,192205,100,192205
2014-07-24,192985,192107,192200,192441,100,192441
2014-07-25,192436,191190,192436,191224,200,191224
2014-07-28,192682,190000,191120,192580,200,192580
2014-07-29,192948,191083,192310,191158,200,191158
2014-07-30,192549,190483,191200,191716,200,191716
2014-07-31,191553,188124,190807,188124,400,188124
2014-08-01,190368,185005,187152,189279,400,189279
2014-08-04,195005,190942,192126,194305,800,194305
2014-08-05,194500,191358,194500,192499,700,192499
2014-08-06,194460,191890,192189,193700,200,193700
2014-08-07,194800,193079,194670,194001,600,194001
2014-08-08,196391,193570,193850,196253,400,196253
2014-08-11,199072,196500,197699,198000,200,198000
2014-08-12,199799,197895,197895,199562,200,199562
2014-08-13,199999,198800,199960,199609,400,199609
2014-08-14,203081,199600,199600,202850,600,202850
2014-08-15,203355,199721,203350,201227,300,201227
2014-08-18,203000,202100,202400,202419,300,202419
2014-08-19,202986,201941,202805,202600,300,202600
2014-08-20,202600,201891,202364,202388,400,202388
2014-08-21,205169,202679,202799,205159,400,205159
2014-08-22,204800,203455,204600,203532,300,203532
2014-08-25,204999,204233,204600,204579,300,204579
2014-08-26,205097,204358,204880,204577,200,204577
